MeasurementTime,VehicleType,VehicleFlowRate,AverageVehicleSpeed,CountyNo,Geometry,RegionId
2025-08-03T10:47:00.000+02:00,anyVehicle,480,102.82,1,"{'SWEREF99TM': 'POINT (678851.98 6566480.06)', 'WGS84': 'POINT (18.131935 59.199615)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,94.14,1,"{'SWEREF99TM': 'POINT (678851.98 6566480.06)', 'WGS84': 'POINT (18.131935 59.199615)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,117.53,1,"{'SWEREF99TM': 'POINT (678851.98 6566480.06)', 'WGS84': 'POINT (18.131935 59.199615)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,97.02,14,"{'SWEREF99TM': 'POINT (321296.04 6397839.19)', 'WGS84': 'POINT (12.00222 57.687206)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,840,76.89,1,"{'SWEREF99TM': 'POINT (670875.4 6576603.51)', 'WGS84': 'POINT (18.000454 59.29369)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,71.42,1,"{'SWEREF99TM': 'POINT (670615.55 6579404.36)', 'WGS84': 'POINT (17.99811 59.318913)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,65.19,1,"{'SWEREF99TM': 'POINT (677544.01 6578538.85)', 'WGS84': 'POINT (18.118942 59.308296)'}",4
2025-08-03T10:47:00.000+02:00,car,960,77.2,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,76.66,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:47:00.000+02:00,car,840,86.6,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,840,86.6,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:47:00.000+02:00,car,180,75.6,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,70.76,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T10:37:00.000+02:00,trailer,60,74.8,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:47:00.000+02:00,bus,60,68.0,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:41:00.000+02:00,lorry,120,81.9,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:47:00.000+02:00,bus,60,60.1,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T10:44:00.000+02:00,lorry,60,77.0,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T10:26:00.000+02:00,trailer,60,42.8,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T10:43:00.000+02:00,carWithTrailer,60,81.0,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:37:00.000+02:00,lorry,60,83.8,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:46:00.000+02:00,carWithTrailer,60,69.1,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-03T10:46:00.000+02:00,bus,60,56.1,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:47:00.000+02:00,carWithTrailer,60,66.9,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-03T08:10:00.000+02:00,trailer,60,78.1,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-02T10:06:00.000+02:00,other,60,101.1,14,"{'SWEREF99TM': 'POINT (322491 6396759.91)', 'WGS84': 'POINT (12.023029 57.677998)'}",5
2025-08-02T16:10:00.000+02:00,other,60,93.9,14,"{'SWEREF99TM': 'POINT (322502.01 6396767.93)', 'WGS84': 'POINT (12.023208 57.678074)'}",5
2025-08-01T00:41:00.000+02:00,other,60,84.9,14,"{'SWEREF99TM': 'POINT (322495.02 6396763.14)', 'WGS84': 'POINT (12.023094 57.67803)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,840,85.63,1,"{'SWEREF99TM': 'POINT (670262.06 6587246.8)', 'WGS84': 'POINT (17.998108 59.389385)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,77.14,1,"{'SWEREF99TM': 'POINT (670259.97 6587245.01)', 'WGS84': 'POINT (17.99807 59.38937)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,85.92,1,"{'SWEREF99TM': 'POINT (670263.98 6587249.87)', 'WGS84': 'POINT (17.998144 59.389412)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,90.0,1,"{'SWEREF99TM': 'POINT (670266.01 6587252.94)', 'WGS84': 'POINT (17.998182 59.38944)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,93.6,1,"{'SWEREF99TM': 'POINT (663972.98 6588141.21)', 'WGS84': 'POINT (17.888214 59.399902)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,119.08,1,"{'SWEREF99TM': 'POINT (663903.98 6604752.09)', 'WGS84': 'POINT (17.899748 59.548904)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,101.85,1,"{'SWEREF99TM': 'POINT (663903.98 6604752.09)', 'WGS84': 'POINT (17.899748 59.548904)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,117.59,1,"{'SWEREF99TM': 'POINT (663903.98 6604752.09)', 'WGS84': 'POINT (17.899748 59.548904)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,104.14,1,"{'SWEREF99TM': 'POINT (663903.98 6604752.09)', 'WGS84': 'POINT (17.899748 59.548904)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,73.42,1,"{'SWEREF99TM': 'POINT (677139.01 6577874.96)', 'WGS84': 'POINT (18.111296 59.302513)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,54.38,1,"{'SWEREF99TM': 'POINT (677137.03 6577877.85)', 'WGS84': 'POINT (18.111263 59.30254)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,78.78,1,"{'SWEREF99TM': 'POINT (677384.99 6578153.21)', 'WGS84': 'POINT (18.115837 59.304905)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,180,85.92,1,"{'SWEREF99TM': 'POINT (666752.99 6586354.83)', 'WGS84': 'POINT (17.93572 59.38279)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,108.78,1,"{'SWEREF99TM': 'POINT (658531.01 6567320.89)', 'WGS84': 'POINT (17.777216 59.215237)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,60.8,1,"{'SWEREF99TM': 'POINT (672698.96 6583411.93)', 'WGS84': 'POINT (18.03787 59.354004)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1500,89.31,1,"{'SWEREF99TM': 'POINT (658642.03 6567476.92)', 'WGS84': 'POINT (17.779272 59.216595)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,98.04,1,"{'SWEREF99TM': 'POINT (672864.96 6586176.9)', 'WGS84': 'POINT (18.043007 59.37873)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,97.76,1,"{'SWEREF99TM': 'POINT (658724.05 6567570.07)', 'WGS84': 'POINT (17.780775 59.2174)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,72.98,1,"{'SWEREF99TM': 'POINT (672862.01 6586175.07)', 'WGS84': 'POINT (18.042953 59.378716)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,90.43,1,"{'SWEREF99TM': 'POINT (658536.01 6567315.99)', 'WGS84': 'POINT (17.7773 59.21519)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,99.05,1,"{'SWEREF99TM': 'POINT (658534.03 6567318.89)', 'WGS84': 'POINT (17.777267 59.215218)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,60.48,1,"{'SWEREF99TM': 'POINT (676408.99 6577393.81)', 'WGS84': 'POINT (18.098103 59.298504)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,72.22,14,"{'SWEREF99TM': 'POINT (319179.23 6400444.7)', 'WGS84': 'POINT (11.964811 57.709732)'}",5
2025-08-03T09:37:00.000+02:00,anyVehicle,60,34.92,14,"{'SWEREF99TM': 'POINT (319184.78 6400440.2)', 'WGS84': 'POINT (11.964908 57.709694)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,83.25,1,"{'SWEREF99TM': 'POINT (677576.9 6594604.95)', 'WGS84': 'POINT (18.13279 59.452343)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,72.53,1,"{'SWEREF99TM': 'POINT (677580.42 6594603.84)', 'WGS84': 'POINT (18.13285 59.45233)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,97.56,1,"{'SWEREF99TM': 'POINT (663724.97 6608919.94)', 'WGS84': 'POINT (17.899801 59.586353)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,61.32,1,"{'SWEREF99TM': 'POINT (673936.95 6583871.08)', 'WGS84': 'POINT (18.059982 59.357613)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,91.0,1,"{'SWEREF99TM': 'POINT (667312.02 6594298.89)', 'WGS84': 'POINT (17.951746 59.45381)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,70.75,1,"{'SWEREF99TM': 'POINT (677140.97 6577844.85)', 'WGS84': 'POINT (18.111305 59.302242)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,75.06,14,"{'SWEREF99TM': 'POINT (317342.98 6399433.58)', 'WGS84': 'POINT (11.934806 57.69992)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,780,68.98,14,"{'SWEREF99TM': 'POINT (317343.15 6399431.02)', 'WGS84': 'POINT (11.934811 57.699898)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,60,69.12,14,"{'SWEREF99TM': 'POINT (317343.3 6399428.04)', 'WGS84': 'POINT (11.934815 57.69987)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,720,78.9,1,"{'SWEREF99TM': 'POINT (664368.96 6588127.8)', 'WGS84': 'POINT (17.895168 59.399628)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,86.3,1,"{'SWEREF99TM': 'POINT (667879.02 6589257.16)', 'WGS84': 'POINT (17.957783 59.40837)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,75.72,14,"{'SWEREF99TM': 'POINT (315169.13 6399002.21)', 'WGS84': 'POINT (11.898718 57.695164)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,420,74.57,1,"{'SWEREF99TM': 'POINT (675279 6577788.91)', 'WGS84': 'POINT (18.078611 59.302517)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,94.44,1,"{'SWEREF99TM': 'POINT (655528.02 6566712.98)', 'WGS84': 'POINT (17.724243 59.210896)'}",4
2025-08-03T10:46:00.000+02:00,car,120,66.9,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-03T10:46:00.000+02:00,lorry,60,69.1,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,180,67.63,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-02T06:40:00.000+02:00,trailer,60,60.8,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-03T10:17:00.000+02:00,bus,60,69.1,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-03T09:30:00.000+02:00,carWithTrailer,60,69.1,14,"{'SWEREF99TM': 'POINT (326983.99 6408442.09)', 'WGS84': 'POINT (12.089859 57.784546)'}",5
2025-08-03T10:46:00.000+02:00,car,60,83.8,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,60,83.8,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,77.61,1,"{'SWEREF99TM': 'POINT (667492.02 6587641.9)', 'WGS84': 'POINT (17.949715 59.39404)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,77.43,1,"{'SWEREF99TM': 'POINT (669341.94 6587939.2)', 'WGS84': 'POINT (17.982477 59.395966)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,98.94,1,"{'SWEREF99TM': 'POINT (650945.98 6563052.15)', 'WGS84': 'POINT (17.641546 59.17971)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,71.59,1,"{'SWEREF99TM': 'POINT (667114.04 6587055.17)', 'WGS84': 'POINT (17.942612 59.388927)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,93.96,1,"{'SWEREF99TM': 'POINT (650941.95 6563051.99)', 'WGS84': 'POINT (17.641476 59.17971)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,80.64,1,"{'SWEREF99TM': 'POINT (669344.97 6587941.89)', 'WGS84': 'POINT (17.982533 59.39599)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,66.76,1,"{'SWEREF99TM': 'POINT (650939.02 6563227.92)', 'WGS84': 'POINT (17.641546 59.18129)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,79.46,1,"{'SWEREF99TM': 'POINT (667479.99 6587649.02)', 'WGS84': 'POINT (17.949509 59.394108)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,68.04,1,"{'SWEREF99TM': 'POINT (667497.96 6587640.03)', 'WGS84': 'POINT (17.949818 59.39402)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,113.67,1,"{'SWEREF99TM': 'POINT (669348.96 6587947.18)', 'WGS84': 'POINT (17.982607 59.396034)'}",4
2025-08-02T15:04:00.000+02:00,lorry,60,61.9,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-02T14:46:00.000+02:00,carWithTrailer,60,78.1,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,660,63.1,1,"{'SWEREF99TM': 'POINT (672758.02 6583007.95)', 'WGS84': 'POINT (18.038584 59.350357)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,64.08,1,"{'SWEREF99TM': 'POINT (673623.97 6583307.94)', 'WGS84': 'POINT (18.054031 59.35269)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,87.37,1,"{'SWEREF99TM': 'POINT (653231.03 6566047.82)', 'WGS84': 'POINT (17.683592 59.205765)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,47.88,1,"{'SWEREF99TM': 'POINT (673301 6585432.01)', 'WGS84': 'POINT (18.05007 59.371872)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,114.65,1,"{'SWEREF99TM': 'POINT (665353.98 6602619.98)', 'WGS84': 'POINT (17.923704 59.529213)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,110.14,1,"{'SWEREF99TM': 'POINT (665353.98 6602619.98)', 'WGS84': 'POINT (17.923704 59.529213)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,86.27,14,"{'SWEREF99TM': 'POINT (320745.82 6403949.61)', 'WGS84': 'POINT (11.988453 57.7418)'}",5
2025-07-29T14:47:00.000+02:00,bus,60,69.1,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-02T06:49:00.000+02:00,anyVehicle,60,155.88,1,"{'SWEREF99TM': 'POINT (669105.96 6588194.91)', 'WGS84': 'POINT (17.978529 59.398354)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,85.83,1,"{'SWEREF99TM': 'POINT (669111.06 6588199.82)', 'WGS84': 'POINT (17.978622 59.398396)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,77.63,1,"{'SWEREF99TM': 'POINT (666699.99 6587295.07)', 'WGS84': 'POINT (17.935518 59.391243)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,100.26,1,"{'SWEREF99TM': 'POINT (657246.96 6566943.11)', 'WGS84': 'POINT (17.754478 59.212326)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,74.52,1,"{'SWEREF99TM': 'POINT (668543.05 6588681.03)', 'WGS84': 'POINT (17.969011 59.40294)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,77.36,1,"{'SWEREF99TM': 'POINT (672455.03 6577196.97)', 'WGS84': 'POINT (18.02862 59.29837)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,80.54,1,"{'SWEREF99TM': 'POINT (679303.98 6579033.97)', 'WGS84': 'POINT (18.150217 59.311993)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,35.58,1,"{'SWEREF99TM': 'POINT (675282.99 6577418.15)', 'WGS84': 'POINT (18.07838 59.29919)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,117.53,1,"{'SWEREF99TM': 'POINT (664993.99 6594772.16)', 'WGS84': 'POINT (17.911278 59.458973)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,93.06,1,"{'SWEREF99TM': 'POINT (676083.99 6577219.17)', 'WGS84': 'POINT (18.092262 59.297073)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,99.79,1,"{'SWEREF99TM': 'POINT (668145.04 6588342.99)', 'WGS84': 'POINT (17.961746 59.400066)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,46.62,1,"{'SWEREF99TM': 'POINT (661853.02 6570713.09)', 'WGS84': 'POINT (17.837858 59.244408)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,85.14,1,"{'SWEREF99TM': 'POINT (678282.97 6569769.89)', 'WGS84': 'POINT (18.124685 59.229355)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,102.63,1,"{'SWEREF99TM': 'POINT (653277.97 6566054.81)', 'WGS84': 'POINT (17.684418 59.20581)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,94.98,1,"{'SWEREF99TM': 'POINT (651514.97 6564259.02)', 'WGS84': 'POINT (17.65233 59.190334)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,67.29,1,"{'SWEREF99TM': 'POINT (674848.97 6577053.95)', 'WGS84': 'POINT (18.070477 59.296104)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,59.58,1,"{'SWEREF99TM': 'POINT (676822 6577707.86)', 'WGS84': 'POINT (18.1056 59.301147)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,41.04,1,"{'SWEREF99TM': 'POINT (676761.99 6577622.96)', 'WGS84': 'POINT (18.104479 59.30041)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,81.22,1,"{'SWEREF99TM': 'POINT (677188.97 6577909.21)', 'WGS84': 'POINT (18.1122 59.3028)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,82.86,1,"{'SWEREF99TM': 'POINT (660010.04 6569254.1)', 'WGS84': 'POINT (17.804514 59.23202)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,95.9,1,"{'SWEREF99TM': 'POINT (660741.03 6569908.85)', 'WGS84': 'POINT (17.817793 59.237617)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,64.72,1,"{'SWEREF99TM': 'POINT (666974.04 6586918.82)', 'WGS84': 'POINT (17.940044 59.38776)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,89.5,1,"{'SWEREF99TM': 'POINT (663116.06 6571821.89)', 'WGS84': 'POINT (17.860806 59.25387)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,2040,70.63,1,"{'SWEREF99TM': 'POINT (651015.01 6563771.83)', 'WGS84': 'POINT (17.643251 59.186142)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,67.21,1,"{'SWEREF99TM': 'POINT (670993.02 6586341.86)', 'WGS84': 'POINT (18.010239 59.380974)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,73.55,1,"{'SWEREF99TM': 'POINT (665871.02 6587620.97)', 'WGS84': 'POINT (17.921194 59.394493)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,65.97,1,"{'SWEREF99TM': 'POINT (675791.96 6576442.86)', 'WGS84': 'POINT (18.086512 59.290234)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,68.81,1,"{'SWEREF99TM': 'POINT (673408.97 6585040.07)', 'WGS84': 'POINT (18.051651 59.368313)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,87.48,1,"{'SWEREF99TM': 'POINT (669084.01 6588190.95)', 'WGS84': 'POINT (17.97814 59.398327)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,57.38,1,"{'SWEREF99TM': 'POINT (674186.04 6577062.15)', 'WGS84': 'POINT (18.05886 59.29645)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,75.66,1,"{'SWEREF99TM': 'POINT (673037.98 6585963.19)', 'WGS84': 'POINT (18.045876 59.376743)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,71.22,1,"{'SWEREF99TM': 'POINT (672598.01 6577095.86)', 'WGS84': 'POINT (18.031046 59.297405)'}",4
2025-08-03T09:53:00.000+02:00,anyVehicle,60,77.04,1,"{'SWEREF99TM': 'POINT (661129.02 6570040.11)', 'WGS84': 'POINT (17.824682 59.238647)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,93.24,1,"{'SWEREF99TM': 'POINT (671693.97 6584695.07)', 'WGS84': 'POINT (18.021244 59.36592)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,2100,82.5,1,"{'SWEREF99TM': 'POINT (651137.99 6564005.06)', 'WGS84': 'POINT (17.645563 59.18819)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,39.54,1,"{'SWEREF99TM': 'POINT (676118.95 6575440.04)', 'WGS84': 'POINT (18.091427 59.281105)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,57.17,1,"{'SWEREF99TM': 'POINT (675749.99 6577136.88)', 'WGS84': 'POINT (18.08634 59.296474)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,95.04,1,"{'SWEREF99TM': 'POINT (672734.03 6586424.88)', 'WGS84': 'POINT (18.040905 59.38101)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,61.0,1,"{'SWEREF99TM': 'POINT (674580.03 6577035.18)', 'WGS84': 'POINT (18.065746 59.296047)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,100.11,1,"{'SWEREF99TM': 'POINT (659334.96 6568817.04)', 'WGS84': 'POINT (17.792377 59.228355)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,90.64,1,"{'SWEREF99TM': 'POINT (665286.99 6597724.18)', 'WGS84': 'POINT (17.918724 59.485332)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,68.1,1,"{'SWEREF99TM': 'POINT (674117.05 6576616.99)', 'WGS84': 'POINT (18.057293 59.29249)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,110.16,1,"{'SWEREF99TM': 'POINT (661129.05 6570018.85)', 'WGS84': 'POINT (17.824667 59.238457)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,71.43,1,"{'SWEREF99TM': 'POINT (671537.02 6585462.15)', 'WGS84': 'POINT (18.019098 59.372864)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,60.53,1,"{'SWEREF99TM': 'POINT (674689.03 6577040.2)', 'WGS84': 'POINT (18.067661 59.296047)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,96.06,1,"{'SWEREF99TM': 'POINT (665572.02 6599564.89)', 'WGS84': 'POINT (17.925179 59.501728)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,95.12,1,"{'SWEREF99TM': 'POINT (651943.99 6564938.22)', 'WGS84': 'POINT (17.660305 59.196274)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,54.96,1,"{'SWEREF99TM': 'POINT (676589.03 6577485.15)', 'WGS84': 'POINT (18.101334 59.299248)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,67.56,1,"{'SWEREF99TM': 'POINT (673967 6577044.01)', 'WGS84': 'POINT (18.055006 59.29638)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,106.78,1,"{'SWEREF99TM': 'POINT (651940.03 6564938.91)', 'WGS84': 'POINT (17.660236 59.19628)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,67.97,1,"{'SWEREF99TM': 'POINT (674689.04 6577047)', 'WGS84': 'POINT (18.067667 59.29611)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,52.3,1,"{'SWEREF99TM': 'POINT (676527.02 6577538.84)', 'WGS84': 'POINT (18.10029 59.299755)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,87.5,1,"{'SWEREF99TM': 'POINT (661705.98 6570279.82)', 'WGS84': 'POINT (17.83496 59.240578)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,86.24,1,"{'SWEREF99TM': 'POINT (653278.96 6566051.87)', 'WGS84': 'POINT (17.684433 59.205784)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,60.32,1,"{'SWEREF99TM': 'POINT (674450.01 6577033.02)', 'WGS84': 'POINT (18.063465 59.29608)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,89.85,1,"{'SWEREF99TM': 'POINT (653663.02 6566140.93)', 'WGS84': 'POINT (17.691214 59.206444)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,81.96,1,"{'SWEREF99TM': 'POINT (676827.96 6577677.94)', 'WGS84': 'POINT (18.10568 59.300877)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,90.72,1,"{'SWEREF99TM': 'POINT (671009.99 6586269.03)', 'WGS84': 'POINT (18.010479 59.380314)'}",4
